S-169,10A07-AD; 109B01-DBD,?,P{w[+mC]=GMR10A07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD109B01-pBPZpGdbdUw}attP2,JRC_SS02257,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-170,117F04-AD; 109F06-DBD,?,P{w[+mC]=BJD117F04-pBPp65ADZpUw}attP40,P{w[+mC]=BJD109F06-pBPZpGdbdUw}attP2,JRC_SS02259,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-171,106H06-AD; 112B02-DBD,?,P{w[+mC]=BJD106H06-pBPp65ADZpUw}attP40,P{w[+mC]=BJD112B02-pBPZpGdbdUw}attP2,JRC_SS02260,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-172,124G04-AD; 114B02-DBD,?,P{w[+mC]=BJD124G04-pBPp65ADZpUw}attP40,P{w[+mC]=BJD114B02-pBPZpGdbdUw}attP2,JRC_SS02264 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-173,19C07-AD; 114B02-DBD,?,P{w[+mC]=GMR19C07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD114B02-pBPZpGdbdUw}attP2,JRC_SS02265,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-174,114G04-AD; 117G05-DBD,?,P{w[+mC]=BJD114G04-pBPp65ADZpUw}attP40,P{w[+mC]=BJD117G05-pBPZpGdbdUw}attP2,JRC_SS02274 (S/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-175,122H12-AD; 118A10-DBD,?,P{w[+mC]=BJD122H12-pBPp65ADZpUw}attP40,P{w[+mC]=BJD118A10-pBPZpGdbdUw}attP2,cy,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-176,113F07-AD; 118E07-DBD,?,P{w[+mC]=BJD113F07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD118E07-pBPZpGdbdUw}attP2,JRC_SS02276,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-177,111G08-AD; 119A05-DBD,?,P{w[+mC]=BJD111G08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD119A05-pBPZpGdbdUw}attP2,JRC_SS02278,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-178,137F08-AD; 119H02-DBD,?,P{w[+mC]=BJD137F08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD119H02-pBPZpGdbdUw}attP2,JRC_SS02279,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-179,19C07-AD; 120G09-DBD,?,P{w[+mC]=GMR19C07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD120G09-pBPZpGdbdUw}attP2,JRC_SS02283,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-180,114G06-AD; 121E05-DBD,?,P{w[+mC]=BJD114G06-pBPp65ADZpUw}attP40,P{w[+mC]=BJD121E0-pBPZpGdbdUw}attP2,JRC_SS02285,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-181,107A06-AD; 124C05-DBD,?,P{w[+mC]=BJD107A06-pBPp65ADZpUw}attP40,P{w[+mC]=BJD124C05-pBPZpGdbdUw}attP2,JRC_SS02292 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-182,10A12-AD; 125A05-DBD,?,P{w[+mC]=GMR10A12-pBPp65ADZpUw}attP40,P{w[+mC]=BJD125A05-pBPZpGdbdUw}attP2,JRC_SS02299,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-183,114B02-AD; 125C10-DBD,?,P{w[+mC]=BJD114B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD125C10-pBPZpGdbdUw}attP2,JRC_SS02301 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-184,118E07-AD; 126F02-DBD,?,P{w[+mC]=BJD118E07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD126F02-pBPZpGdbdUw}attP2,JRC_SS02310,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-185,14H09-AD; 127A06-DBD,?,P{w[+mC]=GMR14H09-pBPp65ADZpUw}attP40,P{w[+mC]=BJD127A06-pBPZpGdbdUw}attP2,JRC_SS02316,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-186,42B02-AD; 127F10-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD127F10-pBPZpGdbdUw}attP2,JRC_SS02324 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-187,55D12-AD; 72H04-DBD,?,P{w[+mC]=GMR55D12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR72H04-pBPZpGdbdUw}attP2,JRC_SS02370 (S/CyO),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-188,105A09-AD; 127H02-DBD,?,P{w[+mC]=BJD105A09-pBPp65ADZpUw}attP40,P{w[+mC]=BJD127H02-pBPZpGdbdUw}attP2,JRC_SS02377 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-189,61A01-AD; 13B05-DBD,?,P{w[+mC]=GMR61A01-pBPp65ADZpUw}attP40,P{w[+mC]=GMR13B05-pBPZpGdbdUw}attP2,JRC_SS02378,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-190,110D01-AD; 15E12-DBD,?,P{w[+mC]=BJD110D01-pBPp65ADZpUw}attP40,P{w[+mC]=GMR15E12-pBPZpGdbdUw}attP2,JRC_SS02379,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-191,111B02-AD; 19G08-DBD,?,P{w[+mC]=BJD111B02-pBPp65ADZpUw}attP40,P{w[+mC]=GMR19G08-pBPZpGdbdUw}attP2,JRC_SS02380,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-192,103H12-AD; 26D03-DBD,?,P{w[+mC]=BJD103H12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR26D03-pBPZpGdbdUw}attP2,JRC_SS02381,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-193,91C05-AD; 37G07-DBD,?,P{w[+mC]=GMR91C05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR37G07-pBPZpGdbdUw}attP2,JRC_SS02382 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-194,103G04-AD; 45H03-DBD,?,P{w[+mC]=BJD103G04-pBPp65ADZpUw}attP40,P{w[+mC]=GMR45H03-pBPZpGdbdUw}attP2,JRC_SS02383 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-195,118E07-AD; 47D05-DBD,?,P{w[+mC]=BJD118E07-pBPp65ADZpUw}attP40,P{w[+mC]=GMR47D05-pBPZpGdbdUw}attP2,JRC_SS02384,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-196,94E01-AD; 48E11-DBD,?,P{w[+mC]=GMR94E01-pBPp65ADZpUw}attP40,P{w[+mC]=GMR48E11-pBPZpGdbdUw}attP2,JRC_SS02385,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-197,114B02-AD; 50A05-DBD,?,P{w[+mC]=BJD114B02-pBPp65ADZpUw}attP40,P{w[+mC]=GMR50A05-pBPZpGdbdUw}attP2,JRC_SS02386,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-198,60B12-AD; 58E05-DBD,?,P{w[+mC]=GMR60B12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR58E05-pBPZpGdbdUw}attP2,JRC_SS02387,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-199,14H09-AD; 61A01-DBD,?,P{w[+mC]=GMR14H09-pBPp65ADZpUw}attP40,P{w[+mC]=GMR61A01-pBPZpGdbdUw}attP2,JRC_SS02388,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-200,123D08-AD; 66B05-DBD,?,P{w[+mC]=BJD123D08-pBPp65ADZpUw}attP40,P{w[+mC]=GMR66B05-pBPZpGdbdUw}attP2,JRC_SS02389,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-201,38H12-AD; 66B05-DBD,?,P{w[+mC]=GMR38H12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR66B05-pBPZpGdbdUw}attP2,JRC_SS02390,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-202,81C11-AD; 66B05-DBD,?,P{w[+mC]=GMR81C11-pBPp65ADZpUw}attP40,P{w[+mC]=GMR66B05-pBPZpGdbdUw}attP2,JRC_SS02391,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-203,119C06-AD; 69C11-DBD,?,P{w[+mC]=BJD119C06-pBPp65ADZpUw}attP40,P{w[+mC]=GMR69C11-pBPZpGdbdUw}attP2,JRC_SS02392,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-204,104B12-AD; 80H02-DBD,?,P{w[+mC]=BJD104B12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR80H02-pBPZpGdbdUw}attP2,JRC_SS02393,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-205,61H01-AD; 82C01-DBD,?,P{w[+mC]=GMR61H01-pBPp65ADZpUw}attP40,P{w[+mC]=GMR82C10-pBPZpGdbdUw}attP2,JRC_SS02394 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-206,120G05-AD; 83B06-DBD,?,P{w[+mC]=BJD120G05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR83B06-pBPZpGdbdUw}attP2,JRC_SS02395,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-207,21F05-AD; 93B10-DBD,?,P{w[+mC]=GMR21F05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR93B10-pBPZpGdbdUw}attP2,JRC_SS02396 (L/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-208,105D03-AD; 120F09-DBD,?,P{w[+mC]=BJD105D03-pBPp65ADZpUw}attP40,P{w[+mC]=BJD120F09-pBPZpGdbdUw}attP2,JRC_SS02533 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-209,110D01-AD; 124C05-DBD,?,P{w[+mC]=BJD110D01-pBPp65ADZpUw}attP40,P{w[+mC]=BJD124C05-pBPZpGdbdUw}attP2,JRC_SS02534 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-210,111B02-AD; 122H02-DBD,?,P{w[+mC]=BJD111B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD122H0-pBPZpGdbdUw}attP2,JRC_SS02535,"Same as S-15. Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-211,"111C04-AD, 126F02-DBD",?,P{w[+mC]=BJD111C04-pBPp65ADZpUw}attP40,P{w[+mC]=BJD126F02-pBPZpGdbdUw}attP2,JRC_SS02536 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-212,116E03-AD; 105D03-DBD,?,P{w[+mC]=BJD116E03-pBPp65ADZpUw}attP40,P{w[+mC]=BJD105D03-pBPZpGdbdUw}attP2,JRC_SS02537,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-213,118A10-AD; 123E03-DBD,?,P{w[+mC]=BJD118A10-pBPp65ADZpUw}attP40,P{w[+mC]=BJD123E03-pBPZpGdbdUw}attP2,JRC_SS02538 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-214,120F09-AD; 105D03-DBD,?,P{w[+mC]=BJD120F09-pBPp65ADZpUw}attP40,P{w[+mC]=BJD105D03-pBPZpGdbdUw}attP2,JRC_SS02539 (S/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-215,122B10-AD; 120B10-DBD,?,P{w[+mC]=BJD122B10-pBPp65ADZpUw}attP40,P{w[+mC]=BJD120B10-pBPZpGdbdUw}attP2,JRC_SS02540,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-216,123E03-AD; 121E05-DBD,?,P{w[+mC]=BJD123E03-pBPp65ADZpUw}attP40,P{w[+mC]=BJD121E05-pBPZpGdbdUw}attP2,JRC_SS02541 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-217,144E04-AD; 103G04-DBD,?,P{w[+mC]=BJD144E04-pBPp65ADZpUw}attP40,P{w[+mC]=BJD103G04-pBPZpGdbdUw}attP2,JRC_SS02542 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-218,19G08-AD; 122H02-DBD,?,P{w[+mC]=GMR19G08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD122H02-pBPZpGdbdUw}attP2,JRC_SS02543,"Same as S-23. Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-219,19G08-AD; 123E03-DBD,?,P{w[+mC]=GMR19G08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD123E03-pBPZpGdbdUw}attP2,JRC_SS02544 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-220,22C05-AD; 126F02-DBD,?,P{w[+mC]=GMR22C05-pBPp65ADZpUw}attP40,P{w[+mC]=BJD126F02-pBPZpGdbdUw}attP2,JRC_SS02545,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-221,23B09-AD; 107A11-DBD,?,P{w[+mC]=GMR23B09-pBPp65ADZpUw}attP40,P{w[+mC]=BJD107A11-pBPZpGdbdUw}attP2,JRC_SS02546,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-222,42B02-AD; 119A06-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD119A06-pBPZpGdbdUw}attP2,JRC_SS02547,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-223,42B02-AD; 119F07-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD119F07-pBPZpGdbdUw}attP2,JRC_SS02548,"Same as S-24. Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-224,42B02-AD; 122H02-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD122H02-pBPZpGdbdUw}attP2,JRC_SS02549,"Same as S-25. Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-225,42B02-AD; 123E03-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD123E03-pBPZpGdbdUw}attP2,JRC_SS02550 (L/TM6B),"Same as S-26, Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-226,42B02-AD; 137F12-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD137F12-pBPZpGdbdUw}attP2,JRC_SS02551,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-227,55D12-AD; 119B11-DBD,?,P{w[+mC]=GMR55D12-pBPp65ADZpUw}attP40,P{w[+mC]=BJD119B11-pBPZpGdbdUw}attP2,JRC_SS02552 (S/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-228,67E08-AD; 137F12-DBD,?,P{w[+mC]=GMR67E08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD137F12-pBPZpGdbdUw}attP2,JRC_SS02553,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-229,73A05-AD; 119A06-DBD,?,P{w[+mC]=GMR73A05-pBPp65ADZpUw}attP40,P{w[+mC]=BJD119A06-pBPZpGdbdUw}attP2,JRC_SS02554,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-230,81C11-AD; 126F01-DBD,?,P{w[+mC]=GMR81C11-pBPp65ADZpUw}attP40,P{w[+mC]=BJD126F01-pBPZpGdbdUw}attP2,JRC_SS02555,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-231,18B05-AD; 103H09-DBD,?,P{w[+mC]=GMR18B05-pBPp65ADZpUw}attP40,P{w[+mC]=BJD103H09-pBPZpGdbdUw}attP2,JRC_SS02606 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-232,105D03-AD; 58H10-DBD,?,P{w[+mC]=BJD105D03-pBPp65ADZpUw}attP40,P{w[+mC]=GMR58H10-pBPZpGdbdUw}attP2,JRC_SS02607 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-233,113D11-AD; 113E03-DBD,?,P{w[+mC]=BJD113D11-pBPp65ADZpUw}attP40,P{w[+mC]=BJD113E03-pBPZpGdbdUw}attP2,"JRC_SS02608 (L/CyOTb, TM6B)","Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-234,113D11-AD; 113F09-DBD,?,P{w[+mC]=BJD113D11-pBPp65ADZpUw}attP40,P{w[+mC]=BJD113F09-pBPZpGdbdUw}attP2,JRC_SS02609,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-235,113F07-AD; 116F09-DBD,?,P{w[+mC]=BJD113F07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD116F09-pBPZpGdbdUw}attP2,JRC_SS02610 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-236,116E03-AD; 58H10-DBD,?,P{w[+mC]=BJD116E03-pBPp65ADZpUw}attP40,P{w[+mC]=GMR58H10-pBPZpGdbdUw}attP2,JRC_SS02611,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-237,118E07-AD; 103C12-DBD,?,P{w[+mC]=BJD118E07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD103C12-pBPZpGdbdUw}attP2,JRC_SS02612,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-238,120F09-AD; 58H10-DBD,?,P{w[+mC]=BJD120F09-pBPp65ADZpUw}attP40,P{w[+mC]=GMR58H10-pBPZpGdbdUw}attP2,JRC_SS02614 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-239,122B10-AD; 93B10-DBD,?,P{w[+mC]=BJD122B10-pBPp65ADZpUw}attP40,P{w[+mC]=GMR93B10-pBPZpGdbdUw}attP2,JRC_SS02615 (S/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-240,126E10-AD; 15C12-DBD,?,P{w[+mC]=BJD126E10-pBPp65ADZpUw}attP40,P{w[+mC]=GMR15C12-pBPZpGdbdUw}attP2,JRC_SS02616 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-241,129H09-AD; 126F01-DBD,?,P{w[+mC]=BJD129H09-pBPp65ADZpUw}attP40,P{w[+mC]=BJD126F01-pBPZpGdbdUw}attP2,JRC_SS02617 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-242,11H10-AD; 104H02-DBD,?,P{w[+mC]=GMR11H10-pBPp65ADZpUw}attP40,P{w[+mC]=BJD104H02-pBPZpGdbdUw}attP2,JRC_SS02618,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-243,48A07-AD; 104H05-DBD,?,P{w[+mC]=GMR48A07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD104H05-pBPZpGdbdUw}attP2,JRC_SS02619,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-244,48A07-AD; 114B02-DBD,?,P{w[+mC]=GMR48A07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD114B02-pBPZpGdbdUw}attP2,JRC_SS02620,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-245,58E07-AD; 30C01-DBD,?,P{w[+mC]=GMR58E07-pBPp65ADZpUw}attP40,P{w[+mC]=GMR30C01-pBPZpGdbdUw}attP2,JRC_SS02621 (L/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-246,110A03-AD; 101E06-DBD,?,P{w[+mC]=BJD110A03-pBPp65ADZpUw}attP40,P{w[+mC]=BJD101E06-pBPZpGdbdUw}attP2,JRC_SS02622 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-247,110A03-AD; 103B10-DBD,?,P{w[+mC]=BJD110A03-pBPp65ADZpUw}attP40,P{w[+mC]=BJD103B10-pBPZpGdbdUw}attP2,JRC_SS02623 (S/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-248,110C03-AD; 111B02-DBD,?,P{w[+mC]=BJD110C03-pBPp65ADZpUw}attP40,P{w[+mC]=BJD111B02-pBPZpGdbdUw}attP2,JRC_SS02624,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-249,111B02-AD; 110C03-DBD,?,P{w[+mC]=BJD111B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD110C03-pBPZpGdbdUw}attP2,JRC_SS02625,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-250,117G01-AD; 79C09-DBD,?,P{w[+mC]=BJD117G01-pBPp65ADZpUw}attP40,P{w[+mC]=GMR79C09-pBPZpGdbdUw}attP2,JRC_SS02626,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-251,118C08-AD; 111B02-DBD,?,P{w[+mC]=BJD118C08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD111B02-pBPZpGdbdUw}attP2,JRC_SS02627,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-252,119F12-AD; 127F04-DBD,?,P{w[+mC]=BJD119F12-pBPp65ADZpUw}attP40,P{w[+mC]=BJD127F04-pBPZpGdbdUw}attP2,JRC_SS02628,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-253,123A02-AD; 118F02-DBD,?,P{w[+mC]=BJD123A02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD118F02-pBPZpGdbdUw}attP2,JRC_SS02629 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-254,19G08-AD; 110C03-DBD,?,P{w[+mC]=GMR19G08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD110C03-pBPZpGdbdUw}attP2,JRC_SS02630,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-255,20C04-AD; 113E03-DBD,?,P{w[+mC]=GMR20C04-pBPp65ADZpUw}attP40,P{w[+mC]=BJD113E03-pBPZpGdbdUw}attP2,JRC_SS02631 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-256,27F08-AD; 110A03-DBD,?,P{w[+mC]=GMR27F08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD110A03-pBPZpGdbdUw}attP2,JRC_SS02632,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-257,42B02-AD; 102B12-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD102B12-pBPZpGdbdUw}attP2,JRC_SS02633,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-258,42B02-AD; 118C08-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD118C08-pBPZpGdbdUw}attP2,JRC_SS02634,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-259,42B02-AD; 129H09-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD129H09-pBPZpGdbdUw}attP2,JRC_SS02635,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-260,79C09-AD; 117G01-DBD,?,P{w[+mC]=GMR79C09-pBPp65ADZpUw}attP40,P{w[+mC]=BJD117G01-pBPZpGdbdUw}attP2,JRC_SS02636,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
